,PlayerLine,line_index
2558,"Accursed, unhappy, wretched, hateful day!",2559
2559,Most miserable hour that e'er time saw,2560
2560,In lasting labour of his pilgrimage!,2561
2561,"But one, poor one, one poor and loving child,",2562
2562,"But one thing to rejoice and solace in,",2563
2563,And cruel death hath catch'd it from my sight!,2564
2564,"O woe! O woful, woful, woful day!",2565
2565,"Most lamentable day, most woful day,",2566
2566,"That ever, ever, I did yet behold!",2567
2567,O day! O day! O day! O hateful day!,2568
2568,Never was seen so black a day as this:,2569
2569,"O woful day, O woful day!",2570
2570,"Beguiled, divorced, wronged, spited, slain!",2571
2571,"Most detestable death, by thee beguil'd,",2572
2572,By cruel cruel thee quite overthrown!,2573
2573,"O love! O life! not life, but love in death!",2574
2574,"Despised, distressed, hated, martyr'd, kill'd!",2575
2575,"Uncomfortable time, why camest thou now",2576
2576,"To murder, murder our solemnity?",2577
2577,"O child! O child! my soul, and not my child!",2578
2578,"Dead art thou! Alack! my child is dead,",2579
2579,And with my child my joys are buried.,2580
2580,"Peace, ho, for shame! confusion's cure lives not",2581
2581,In these confusions. Heaven and yourself,2582
2582,"Had part in this fair maid, now heaven hath all,",2583
2583,And all the better is it for the maid:,2584
2584,"Your part in her you could not keep from death,",2585
2585,But heaven keeps his part in eternal life.,2586
2586,"The most you sought was her promotion,",2587
2587,For 'twas your heaven she should be advanced:,2588
2588,"And weep ye now, seeing she is advanced",2589
2589,"Above the clouds, as high as heaven itself?",2590
2590,"O, in this love, you love your child so ill,",2591
2591,"That you run mad, seeing that she is well:",2592
2592,"She's not well married that lives married long,",2593
2593,But she's best married that dies married young.,2594
2594,"Dry up your tears, and stick your rosemary",2595
2595,"On this fair corse, and, as the custom is,",2596
2596,In all her best array bear her to church:,2597
2597,"For though fond nature bids us an lament,",2598
2598,Yet nature's tears are reason's merriment.,2599
2599,"All things that we ordained festival,",2600
2600,"Turn from their office to black funeral,",2601
2601,"Our instruments to melancholy bells,",2602
2602,"Our wedding cheer to a sad burial feast,",2603
2603,"Our solemn hymns to sullen dirges change,",2604
2604,"Our bridal flowers serve for a buried corse,",2605
2605,And all things change them to the contrary.,2606
2606,"Sir, go you in, and, madam, go with him,",2607
2607,"And go, Sir Paris, every one prepare",2608
2608,To follow this fair corse unto her grave:,2609
2609,"The heavens do lour upon you for some ill,",2610
2610,Move them no more by crossing their high will.,2611
2611,"Faith, we may put up our pipes, and be gone.",2612
2612,"Honest goodfellows, ah, put up, put up,",2613
2613,"For, well you know, this is a pitiful case.",2614
2614,"Ay, by my troth, the case may be amended.",2615
2615,"Musicians, O, musicians, 'Heart's ease, Heart's",2616
2616,"ease:' O, an you will have me live, play 'Heart's ease.'",2617
2617,Why 'Heart's ease?',2618
2618,"O, musicians, because my heart itself plays 'My",2619
2619,"heart is full of woe:' O, play me some merry dump,",2620
2620,to comfort me.,2621
2621,"Not a dump we, 'tis no time to play now.",2622
2622,"You will not, then?",2623
2623,No.,2624
2624,I will then give it you soundly.,2625
2625,What will you give us?,2626
2626,"No money, on my faith, but the gleek,",2627
2627,I will give you the minstrel.,2628
2628,Then I will give you the serving-creature.,2629
2629,Then will I lay the serving-creature's dagger on,2630
2630,"your pate. I will carry no crotchets: I'll re you,",2631
2631,"I'll fa you, do you note me?",2632
2632,"An you re us and fa us, you note us.",2633
2633,"Pray you, put up your dagger, and put out your wit.",2634
2634,Then have at you with my wit! I will dry-beat you,2635
2635,"with an iron wit, and put up my iron dagger. Answer",2636
2636,me like men:,2637
2637,"'When griping grief the heart doth wound,",2638
2638,"And doleful dumps the mind oppress,",2639
2639,Then music with her silver sound'--,2640
2640,why 'silver sound'? why 'music with her silver,2641
2641,"sound'? What say you, Simon Catling?",2642
2642,"Marry, sir, because silver hath a sweet sound.",2643
2643,"Pretty! What say you, Hugh Rebeck?",2644
2644,"I say 'silver sound,' because musicians sound for silver.",2645
2645,"Pretty too! What say you, James Soundpost?",2646
2646,"Faith, I know not what to say.",2647
2647,"O, I cry you mercy, you are the singer: I will say",2648
2648,"for you. It is 'music with her silver sound,'",2649
2649,because musicians have no gold for sounding:,2650
2650,'Then music with her silver sound,2651
2651,With speedy help doth lend redress.',2652
2652,What a pestilent knave is this same!,2653
2653,"Hang him, Jack! Come, we'll in here, tarry for the",2654
2654,"mourners, and stay dinner.",2655
2655,"If I may trust the flattering truth of sleep,",2656
2656,My dreams presage some joyful news at hand:,2657
2657,"My bosom's lord sits lightly in his throne,",2658
2658,And all this day an unaccustom'd spirit,2659
2659,Lifts me above the ground with cheerful thoughts.,2660
2660,I dreamt my lady came and found me dead--,2661
2661,"Strange dream, that gives a dead man leave",2662
2662,to think!--,2663
2663,"And breathed such life with kisses in my lips,",2664
2664,"That I revived, and was an emperor.",2665
2665,"Ah me! how sweet is love itself possess'd,",2666
2666,When but love's shadows are so rich in joy!,2667
2667,"News from Verona!--How now, Balthasar!",2668
2668,Dost thou not bring me letters from the friar?,2669
2669,How doth my lady? Is my father well?,2670
2670,"How fares my Juliet? that I ask again,",2671
2671,"For nothing can be ill, if she be well.",2672
2672,"Then she is well, and nothing can be ill:",2673
2673,"Her body sleeps in Capel's monument,",2674
2674,And her immortal part with angels lives.,2675
2675,"I saw her laid low in her kindred's vault,",2676
2676,And presently took post to tell it you:,2677
2677,"O, pardon me for bringing these ill news,",2678
2678,"Since you did leave it for my office, sir.",2679
2679,"Is it even so? then I defy you, stars!",2680
2680,"Thou know'st my lodging: get me ink and paper,",2681
2681,"And hire post-horses, I will hence to-night.",2682
2682,"I do beseech you, sir, have patience:",2683
2683,"Your looks are pale and wild, and do import",2684
2684,Some misadventure.,2685
2685,"Tush, thou art deceived:",2686
2686,"Leave me, and do the thing I bid thee do.",2687
2687,Hast thou no letters to me from the friar?,2688
2688,"No, my good lord.",2689
2689,"No matter: get thee gone,",2690
2690,"And hire those horses, I'll be with thee straight.",2691
2691,"Well, Juliet, I will lie with thee to-night.",2692
2692,"Let's see for means: O mischief, thou art swift",2693
2693,To enter in the thoughts of desperate men!,2694
2694,"I do remember an apothecary,--",2695
2695,"And hereabouts he dwells,--which late I noted",2696
2696,"In tatter'd weeds, with overwhelming brows,",2697
2697,"Culling of simples, meagre were his looks,",2698
2698,Sharp misery had worn him to the bones:,2699
2699,"And in his needy shop a tortoise hung,",2700
2700,"An alligator stuff'd, and other skins",2701
2701,"Of ill-shaped fishes, and about his shelves",2702
2702,"A beggarly account of empty boxes,",2703
2703,"Green earthen pots, bladders and musty seeds,",2704
2704,"Remnants of packthread and old cakes of roses,",2705
2705,"Were thinly scatter'd, to make up a show.",2706
2706,"Noting this penury, to myself I said",2707
2707,"'An if a man did need a poison now,",2708
2708,"Whose sale is present death in Mantua,",2709
2709,Here lives a caitiff wretch would sell it him.',2710
2710,"O, this same thought did but forerun my need,",2711
2711,And this same needy man must sell it me.,2712
2712,"As I remember, this should be the house.",2713
2713,"Being holiday, the beggar's shop is shut.",2714
2714,"What, ho! apothecary!",2715
2715,Who calls so loud?,2716
2716,"Come hither, man. I see that thou art poor:",2717
2717,"Hold, there is forty ducats: let me have",2718
2718,"A dram of poison, such soon-speeding gear",2719
2719,As will disperse itself through all the veins,2720
2720,That the life-weary taker may fall dead,2721
2721,And that the trunk may be discharged of breath,2722
2722,As violently as hasty powder fired,2723
2723,Doth hurry from the fatal cannon's womb.,2724
2724,"Such mortal drugs I have, but Mantua's law",2725
2725,Is death to any he that utters them.,2726
2726,"Art thou so bare and full of wretchedness,",2727
2727,"And fear'st to die? famine is in thy cheeks,",2728
2728,"Need and oppression starveth in thine eyes,",2729
2729,"Contempt and beggary hangs upon thy back,",2730
2730,"The world is not thy friend nor the world's law,",2731
2731,"The world affords no law to make thee rich,",2732
2732,"Then be not poor, but break it, and take this.",2733
2733,"My poverty, but not my will, consents.",2734
2734,"I pay thy poverty, and not thy will.",2735
2735,"Put this in any liquid thing you will,",2736
2736,"And drink it off, and, if you had the strength",2737
2737,"Of twenty men, it would dispatch you straight.",2738
2738,"There is thy gold, worse poison to men's souls,",2739
2739,"Doing more murders in this loathsome world,",2740
2740,Than these poor compounds that thou mayst not sell.,2741
2741,"I sell thee poison, thou hast sold me none.",2742
2742,"Farewell: buy food, and get thyself in flesh.",2743
2743,"Come, cordial and not poison, go with me",2744
2744,"To Juliet's grave, for there must I use thee.",2745
2745,"Holy Franciscan friar! brother, ho!",2746
2746,This same should be the voice of Friar John.,2747
2747,Welcome from Mantua: what says Romeo?,2748
2748,"Or, if his mind be writ, give me his letter.",2749
2749,Going to find a bare-foot brother out,2750
2750,"One of our order, to associate me,",2751
2751,"Here in this city visiting the sick,",2752
2752,"And finding him, the searchers of the town,",2753
2753,Suspecting that we both were in a house,2754
2754,"Where the infectious pestilence did reign,",2755
2755,"Seal'd up the doors, and would not let us forth,",2756
2756,So that my speed to Mantua there was stay'd.,2757
2757,"Who bare my letter, then, to Romeo?",2758
2758,"I could not send it,--here it is again,--",2759
2759,"Nor get a messenger to bring it thee,",2760
2760,So fearful were they of infection.,2761
2761,"Unhappy fortune! by my brotherhood,",2762
2762,The letter was not nice but full of charge,2763
2763,"Of dear import, and the neglecting it",2764
2764,"May do much danger. Friar John, go hence,",2765
2765,"Get me an iron crow, and bring it straight",2766
2766,Unto my cell.,2767
2767,"Brother, I'll go and bring it thee.",2768
2768,"Now must I to the monument alone,",2769
2769,Within three hours will fair Juliet wake:,2770
2770,She will beshrew me much that Romeo,2771
2771,"Hath had no notice of these accidents,",2772
2772,"But I will write again to Mantua,",2773
2773,"And keep her at my cell till Romeo come,",2774
2774,"Poor living corse, closed in a dead man's tomb!",2775
2775,"Give me thy torch, boy: hence, and stand aloof:",2776
2776,"Yet put it out, for I would not be seen.",2777
2777,"Under yond yew-trees lay thee all along,",2778
2778,"Holding thine ear close to the hollow ground,",2779
2779,"So shall no foot upon the churchyard tread,",2780
2780,"Being loose, unfirm, with digging up of graves,",2781
2781,"But thou shalt hear it: whistle then to me,",2782
2782,As signal that thou hear'st something approach.,2783
2783,"Give me those flowers. Do as I bid thee, go.",2784
2784,[Aside]  I am almost afraid to stand alone,2785
2785,"Here in the churchyard, yet I will adventure.",2786
2786,"Sweet flower, with flowers thy bridal bed I strew,--",2787
2787,"O woe! thy canopy is dust and stones,--",2788
2788,"Which with sweet water nightly I will dew,",2789
2789,"Or, wanting that, with tears distill'd by moans:",2790
2790,The obsequies that I for thee will keep,2791
2791,Nightly shall be to strew thy grave and weep.,2792
2792,The boy gives warning something doth approach.,2793
2793,"What cursed foot wanders this way to-night,",2794
2794,To cross my obsequies and true love's rite?,2795
2795,"What with a torch! muffle me, night, awhile.",2796
2796,Give me that mattock and the wrenching iron.,2797
2797,"Hold, take this letter, early in the morning",2798
2798,See thou deliver it to my lord and father.,2799
2799,"Give me the light: upon thy life, I charge thee,",2800
2800,"Whate'er thou hear'st or seest, stand all aloof,",2801
2801,And do not interrupt me in my course.,2802
2802,"Why I descend into this bed of death,",2803
2803,"Is partly to behold my lady's face,",2804
2804,But chiefly to take thence from her dead finger,2805
2805,"A precious ring, a ring that I must use",2806
2806,"In dear employment: therefore hence, be gone:",2807
2807,"But if thou, jealous, dost return to pry",2808
2808,"In what I further shall intend to do,",2809
2809,"By heaven, I will tear thee joint by joint",2810
2810,And strew this hungry churchyard with thy limbs:,2811
2811,"The time and my intents are savage-wild,",2812
2812,More fierce and more inexorable far,2813
2813,Than empty tigers or the roaring sea.,2814
2814,"I will be gone, sir, and not trouble you.",2815
2815,So shalt thou show me friendship. Take thou that:,2816
2816,"Live, and be prosperous: and farewell, good fellow.",2817
2817,"[Aside]  For all this same, I'll hide me hereabout:",2818
2818,"His looks I fear, and his intents I doubt.",2819
2819,"Thou detestable maw, thou womb of death,",2820
2820,"Gorged with the dearest morsel of the earth,",2821
2821,"Thus I enforce thy rotten jaws to open,",2822
2822,"And, in despite, I'll cram thee with more food!",2823
2823,"This is that banish'd haughty Montague,",2824
2824,"That murder'd my love's cousin, with which grief,",2825
2825,"It is supposed, the fair creature died,",2826
2826,And here is come to do some villanous shame,2827
2827,To the dead bodies: I will apprehend him.,2828
2828,"Stop thy unhallow'd toil, vile Montague!",2829
2829,Can vengeance be pursued further than death?,2830
2830,"Condemned villain, I do apprehend thee:",2831
2831,"Obey, and go with me, for thou must die.",2832
2832,"I must indeed, and therefore came I hither.",2833
2833,"Good gentle youth, tempt not a desperate man,",2834
2834,"Fly hence, and leave me: think upon these gone,",2835
2835,"Let them affright thee. I beseech thee, youth,",2836
2836,"Put not another sin upon my head,",2837
2837,"By urging me to fury: O, be gone!",2838
2838,"By heaven, I love thee better than myself,",2839
2839,For I come hither arm'd against myself:,2840
2840,"Stay not, be gone, live, and hereafter say,",2841
2841,A madman's mercy bade thee run away.,2842
2842,"I do defy thy conjurations,",2843
2843,And apprehend thee for a felon here.,2844
2844,"Wilt thou provoke me? then have at thee, boy!",2845
2845,"O Lord, they fight! I will go call the watch.",2846
2846,"O, I am slain!",2847
2847,"If thou be merciful,",2848
2848,"Open the tomb, lay me with Juliet.",2849
2849,"In faith, I will. Let me peruse this face.",2850
2850,"Mercutio's kinsman, noble County Paris!",2851
2851,"What said my man, when my betossed soul",2852
2852,Did not attend him as we rode? I think,2853
2853,He told me Paris should have married Juliet:,2854
2854,Said he not so? or did I dream it so?,2855
2855,"Or am I mad, hearing him talk of Juliet,",2856
2856,"To think it was so? O, give me thy hand,",2857
2857,One writ with me in sour misfortune's book!,2858
2858,"I'll bury thee in a triumphant grave,",2859
2859,"A grave? O no! a lantern, slaughter'd youth,",2860
2860,"For here lies Juliet, and her beauty makes",2861
2861,This vault a feasting presence full of light.,2862
2862,"Death, lie thou there, by a dead man interr'd.",2863
2863,How oft when men are at the point of death,2864
2864,Have they been merry! which their keepers call,2865
2865,"A lightning before death: O, how may I",2866
2866,Call this a lightning? O my love! my wife!,2867
2867,"Death, that hath suck'd the honey of thy breath,",2868
2868,Hath had no power yet upon thy beauty:,2869
2869,"Thou art not conquer'd, beauty's ensign yet",2870
2870,"Is crimson in thy lips and in thy cheeks,",2871
2871,And death's pale flag is not advanced there.,2872
2872,"Tybalt, liest thou there in thy bloody sheet?",2873
2873,"O, what more favour can I do to thee,",2874
2874,Than with that hand that cut thy youth in twain,2875
2875,To sunder his that was thine enemy?,2876
2876,"Forgive me, cousin! Ah, dear Juliet,",2877
2877,Why art thou yet so fair? shall I believe,2878
2878,"That unsubstantial death is amorous,",2879
2879,And that the lean abhorred monster keeps,2880
2880,Thee here in dark to be his paramour?,2881
2881,"For fear of that, I still will stay with thee,",2882
2882,And never from this palace of dim night,2883
2883,"Depart again: here, here will I remain",2884
2884,"With worms that are thy chamber-maids, O, here",2885
2885,"Will I set up my everlasting rest,",2886
2886,And shake the yoke of inauspicious stars,2887
2887,"From this world-wearied flesh. Eyes, look your last!",2888
2888,"Arms, take your last embrace! and, lips, O you",2889
2889,"The doors of breath, seal with a righteous kiss",2890
2890,A dateless bargain to engrossing death!,2891
2891,"Come, bitter conduct, come, unsavoury guide!",2892
2892,"Thou desperate pilot, now at once run on",2893
2893,The dashing rocks thy sea-sick weary bark!,2894
2894,Here's to my love!,2895
2895,O true apothecary!,2896
2896,Thy drugs are quick. Thus with a kiss I die.,2897
2897,Saint Francis be my speed! how oft to-night,2898
2898,Have my old feet stumbled at graves! Who's there?,2899
2899,"Here's one, a friend, and one that knows you well.",2900
2900,"Bliss be upon you! Tell me, good my friend,",2901
2901,"What torch is yond, that vainly lends his light",2902
2902,"To grubs and eyeless skulls? as I discern,",2903
2903,It burneth in the Capel's monument.,2904
2904,"It doth so, holy sir, and there's my master,",2905
2905,One that you love.,2906
2906,Who is it?,2907
2907,Romeo.,2908
2908,How long hath he been there?,2909
2909,Full half an hour.,2910
2910,Go with me to the vault.,2911
2911,"I dare not, sir",2912
2912,"My master knows not but I am gone hence,",2913
2913,"And fearfully did menace me with death,",2914
2914,If I did stay to look on his intents.,2915
2915,"Stay, then, I'll go alone. Fear comes upon me:",2916
2916,"O, much I fear some ill unlucky thing.",2917
2917,"As I did sleep under this yew-tree here,",2918
2918,"I dreamt my master and another fought,",2919
2919,And that my master slew him.,2920
2920,Romeo!,2921
2921,"Alack, alack, what blood is this, which stains",2922
2922,The stony entrance of this sepulchre?,2923
2923,What mean these masterless and gory swords,2924
2924,To lie discolour'd by this place of peace?,2925
2925,"Romeo! O, pale! Who else? what, Paris too?",2926
2926,"And steep'd in blood? Ah, what an unkind hour",2927
2927,Is guilty of this lamentable chance!,2928
2928,The lady stirs.,2929
2929,O comfortable friar! where is my lord?,2930
2930,"I do remember well where I should be,",2931
2931,And there I am. Where is my Romeo?,2932
2932,"I hear some noise. Lady, come from that nest",2933
2933,"Of death, contagion, and unnatural sleep:",2934
2934,A greater power than we can contradict,2935
2935,"Hath thwarted our intents. Come, come away.",2936
2936,"Thy husband in thy bosom there lies dead,",2937
2937,"And Paris too. Come, I'll dispose of thee",2938
2938,Among a sisterhood of holy nuns:,2939
2939,"Stay not to question, for the watch is coming,",2940
2940,"Come, go, good Juliet,",2941
2941,I dare no longer stay.,2942
2942,"Go, get thee hence, for I will not away.",2943
2943,"What's here? a cup, closed in my true love's hand?",2944
2944,"Poison, I see, hath been his timeless end:",2945
2945,"O churl! drunk all, and left no friendly drop",2946
2946,"To help me after? I will kiss thy lips,",2947
2947,"Haply some poison yet doth hang on them,",2948
2948,To make die with a restorative.,2949
2949,Thy lips are warm.,2950
2950,"[Within]  Lead, boy: which way?",2951
2951,"Yea, noise? then I'll be brief. O happy dagger!",2952
2952,"This is thy sheath,",2953
2953,"there rust, and let me die.",2954
2954,"This is the place, there, where the torch doth burn.",2955
2955,"The ground is bloody, search about the churchyard:",2956
2956,"Go, some of you, whoe'er you find attach.",2957
2957,"Pitiful sight! here lies the county slain,",2958
2958,"And Juliet bleeding, warm, and newly dead,",2959
2959,Who here hath lain these two days buried.,2960
2960,"Go, tell the prince: run to the Capulets:",2961
2961,Raise up the Montagues: some others search:,2962
2962,"We see the ground whereon these woes do lie,",2963
2963,But the true ground of all these piteous woes,2964
2964,We cannot without circumstance descry.,2965
2965,"Here's Romeo's man, we found him in the churchyard.",2966
2966,"Hold him in safety, till the prince come hither.",2967
2967,"Here is a friar, that trembles, sighs and weeps:",2968
2968,"We took this mattock and this spade from him,",2969
2969,As he was coming from this churchyard side.,2970
2970,A great suspicion: stay the friar too.,2971
2971,"What misadventure is so early up,",2972
2972,That calls our person from our morning's rest?,2973
2973,"What should it be, that they so shriek abroad?",2974
2974,"The people in the street cry Romeo,",2975
2975,"Some Juliet, and some Paris, and all run,",2976
2976,With open outcry toward our monument.,2977
2977,What fear is this which startles in our ears?,2978
2978,"Sovereign, here lies the County Paris slain,",2979
2979,"And Romeo dead, and Juliet, dead before,",2980
2980,Warm and new kill'd.,2981
2981,"Search, seek, and know how this foul murder comes.",2982
2982,"Here is a friar, and slaughter'd Romeo's man,",2983
2983,"With instruments upon them, fit to open",2984
2984,These dead men's tombs.,2985
2985,"O heavens! O wife, look how our daughter bleeds!",2986
2986,"This dagger hath mista'en--for, lo, his house",2987
2987,"Is empty on the back of Montague,--",2988
2988,And it mis-sheathed in my daughter's bosom!,2989
2989,"O me! this sight of death is as a bell,",2990
2990,That warns my old age to a sepulchre.,2991
2991,"Come, Montague, for thou art early up,",2992
2992,To see thy son and heir more early down.,2993
2993,"Alas, my liege, my wife is dead to-night,",2994
2994,Grief of my son's exile hath stopp'd her breath:,2995
2995,What further woe conspires against mine age?,2996
2996,"Look, and thou shalt see.",2997
2997,O thou untaught! what manners is in this?,2998
2998,To press before thy father to a grave?,2999
2999,"Seal up the mouth of outrage for a while,",3000
3000,"Till we can clear these ambiguities,",3001
3001,"And know their spring, their head, their",3002
3002,"true descent,",3003
3003,"And then will I be general of your woes,",3004
3004,"And lead you even to death: meantime forbear,",3005
3005,And let mischance be slave to patience.,3006
3006,Bring forth the parties of suspicion.,3007
3007,"I am the greatest, able to do least,",3008
3008,"Yet most suspected, as the time and place",3009
3009,"Doth make against me of this direful murder,",3010
3010,"And here I stand, both to impeach and purge",3011
3011,Myself condemned and myself excused.,3012
3012,Then say at once what thou dost know in this.,3013
3013,"I will be brief, for my short date of breath",3014
3014,Is not so long as is a tedious tale.,3015
3015,"Romeo, there dead, was husband to that Juliet,",3016
3016,"And she, there dead, that Romeo's faithful wife:",3017
3017,"I married them, and their stol'n marriage-day",3018
3018,"Was Tybalt's dooms-day, whose untimely death",3019
3019,"Banish'd the new-made bridegroom from the city,",3020
3020,"For whom, and not for Tybalt, Juliet pined.",3021
3021,"You, to remove that siege of grief from her,",3022
3022,Betroth'd and would have married her perforce,3023
3023,"To County Paris: then comes she to me,",3024
3024,"And, with wild looks, bid me devise some mean",3025
3025,"To rid her from this second marriage,",3026
3026,Or in my cell there would she kill herself.,3027
3027,"Then gave I her, so tutor'd by my art,",3028
3028,"A sleeping potion, which so took effect",3029
3029,"As I intended, for it wrought on her",3030
3030,"The form of death: meantime I writ to Romeo,",3031
3031,"That he should hither come as this dire night,",3032
3032,"To help to take her from her borrow'd grave,",3033
3033,Being the time the potion's force should cease.,3034
3034,"But he which bore my letter, Friar John,",3035
3035,"Was stay'd by accident, and yesternight",3036
3036,Return'd my letter back. Then all alone,3037
3037,"At the prefixed hour of her waking,",3038
3038,"Came I to take her from her kindred's vault,",3039
3039,"Meaning to keep her closely at my cell,",3040
3040,Till I conveniently could send to Romeo:,3041
3041,"But when I came, some minute ere the time",3042
3042,"Of her awaking, here untimely lay",3043
3043,The noble Paris and true Romeo dead.,3044
3044,"She wakes, and I entreated her come forth,",3045
3045,And bear this work of heaven with patience:,3046
3046,"But then a noise did scare me from the tomb,",3047
3047,"And she, too desperate, would not go with me,",3048
3048,"But, as it seems, did violence on herself.",3049
3049,"All this I know, and to the marriage",3050
3050,"Her nurse is privy: and, if aught in this",3051
3051,"Miscarried by my fault, let my old life",3052
3052,"Be sacrificed, some hour before his time,",3053
3053,Unto the rigour of severest law.,3054
3054,We still have known thee for a holy man.,3055
3055,Where's Romeo's man? what can he say in this?,3056
3056,"I brought my master news of Juliet's death,",3057
3057,And then in post he came from Mantua,3058
3058,"To this same place, to this same monument.",3059
3059,"This letter he early bid me give his father,",3060
3060,"And threatened me with death, going in the vault,",3061
3061,I departed not and left him there.,3062
3062,"Give me the letter, I will look on it.",3063
3063,"Where is the county's page, that raised the watch?",3064
3064,"Sirrah, what made your master in this place?",3065
3065,"He came with flowers to strew his lady's grave,",3066
3066,"And bid me stand aloof, and so I did:",3067
3067,"Anon comes one with light to ope the tomb,",3068
3068,"And by and by my master drew on him,",3069
3069,And then I ran away to call the watch.,3070
3070,"This letter doth make good the friar's words,",3071
3071,"Their course of love, the tidings of her death:",3072
3072,And here he writes that he did buy a poison,3073
3073,"Of a poor 'pothecary, and therewithal",3074
3074,"Came to this vault to die, and lie with Juliet.",3075
3075,Where be these enemies? Capulet! Montague!,3076
3076,"See, what a scourge is laid upon your hate,",3077
3077,That heaven finds means to kill your joys with love.,3078
3078,And I for winking at your discords too,3079
3079,Have lost a brace of kinsmen: all are punish'd.,3080
3080,"O brother Montague, give me thy hand:",3081
3081,"This is my daughter's jointure, for no more",3082
3082,Can I demand.,3083
3083,But I can give thee more:,3084
3084,"For I will raise her statue in pure gold,",3085
3085,"That while Verona by that name is known,",3086
3086,There shall no figure at such rate be set,3087
3087,As that of true and faithful Juliet.,3088
3088,"As rich shall Romeo's by his lady's lie,",3089
3089,Poor sacrifices of our enmity!,3090
3090,"A glooming peace this morning with it brings,",3091
3091,"The sun, for sorrow, will not show his head:",3092
3092,"Go hence, to have more talk of these sad things,",3093
3093,"Some shall be pardon'd, and some punished:",3094
3094,For never was a story of more woe,3095
3095,Than this of Juliet and her Romeo.,3096
